record_id,source_row,street,city,postal_code,country,latitude,longitude,shipment_number,carrier,weight_kg,status,dispatch_date,quality_note
log-000000841,841,  Qualitätsring   182,Westbogen,29879,Deutschland,53.9041792,8.0466933,SHP-500841,Musterfracht,285.63,zugestellt,2025-08-30,synthetic-normal
log-000000842,842,Spaltenweg 144 ,WESTBOGEN,48957,D,49.22688,10.020507,SHP-500803,Musterfracht,268.61,zugestellt,23/07/2025,synthetic-normal
log-000000843,843,Vektorallee 184,Datenheim,45717,deu,48.2328852,12.469179,SHP-500843,DemoLogistik,62.85,angekuendigt,01.09.2025,synthetic-normal
log-000000844,844,Pipelineweg 185,Nordhafen,53636,Deutschland,49.4125517,9.3344253,SHP-500844,SynthExpress,363.07,angekuendigt,02/09/2025,synthetic-normal
log-000000845,845,  Prüfsummenstraße   186,Südwinkel,61555,deu,50.182885,11.8713164,SHP-500845,SynthExpress,15.18,zugestellt,2025-09-03,synthetic-normal
log-000000846,846,Koordinatenplatz 187, Datenheim ,69474,deu,53.0551168,8.9366883,SHP-500846,Beispielkurier,20.89,verloren,2025-09-04,synthetic-normal
log-000000847,847,  Schemaweg   188,Vektorstetten,77393,Deutschland,48.5353714,9.3078775,SHP-500847,DemoLogistik,761.98,unterwegs,2025-09-05,synthetic-normal
log-000000848,848,Qualitätsring 189,Ostfeld,85312,DE,51.9781591,9.1275928,SHP-500848,Musterfracht,219.59,angekuendigt,2025-09-06,synthetic-normal
log-000000849,849,  Vektorallee   190,Ostfeld,13231,DE,50.8449402,14.6861465,SHP-500849,Beispielkurier,668.82,unterwegs,2025/09/07,synthetic-normal
log-000000850,850,Prüfsummenstrasse 171 ,VEKTORSTETTEN,22770,D,48.7450404,7.708768,SHP-500830,Beispielkurier,287.71,zugestellt,19/08/2025,synthetic-normal
log-000000851,851,Spaltenweg 192,Westbogen,29069,Deutschland,53.9048208,6.9704468,SHP-500851,DemoLogistik,762.64,unterwegs,2025-09-09,synthetic-normal
log-000000852,852,Spaltenweg 193,Vektorstetten,36988,deu,47.7621778,12.373856,SHP-500852,Musterfracht,147.49,zugestellt,2025-09-10,synthetic-normal
log-000000853,853,Datenstrasse 194,Nordhafen,44907,D,48.1601875,6.5125421,SHP-500853,DemoLogistik,282.73,zugestellt,11/09/2025,synthetic-normal
log-000000854,854,Prüfsummenstr. 195,Westbogen,52826,Deutschland,49.845892,9.5548655,SHP-500854,Musterfracht,57.21,verloren,12/09/2025,synthetic-normal
log-000000855,855,Vektorallee 196, Südwinkel ,60745,Deutschland,51.1820507,12.9840385,SHP-500855,Musterfracht,35.78,unterwegs,2025/09/13,synthetic-normal
log-000000856,856,Pipelineweg 197,Südwinkel,68664,D,6.9154298,51.3961521,SHP-500856,SynthExpress,,verloren,2025/09/14,synthetic-error
log-000000857,857,Qualitätsring 198,Westbogen,76583,deu,50.7642409,12.6833322,SHP-500857,SynthExpress,234.52,unterwegs,2025/09/15,synthetic-normal
log-000000858,858,Koordinatenplatz 199,Vektorstetten,84502,D,51.8996612,9.9305058,SHP-500858,Beispielkurier,289.57,unterwegs,16.09.2025,synthetic-normal
log-000000859,859,Vektorallee 200,Westbogen,12421,Deutschland,48.1965266,9.5582257,SHP-500859,DemoLogistik,727.42,verloren,17.09.2025,synthetic-normal
log-000000860,860,  Pipelineweg   201,Datenheim,20340,D,52.9456903,6.9628612,SHP-500860,SynthExpress,12.51,verloren,2025-09-18,synthetic-normal
log-000000861,861,  Prüfsummenstraße   202,Ostfeld,28259,deu,52.7110747,6.8950727,SHP-500861,Musterfracht,105.99,angekuendigt,2025-09-19,synthetic-normal
log-000000862,862,  Schemaweg   174 ,DATENHEIM,46527,DE,51.7290711,14.4197273,SHP-500833,Musterfracht,745.45,angekuendigt,2025-08-22,synthetic-normal
log-000000863,863,Prüfsummenstr. 204,Vektorstetten,44097,deu,52.8741678,12.4581087,SHP-500863,SynthExpress,359.86,unterwegs,2025-09-21,synthetic-normal
log-000000864,864,Prüfsummenstr. 205, Datenheim ,52016,Deutschland,54.4802376,6.6914671,SHP-500864,Musterfracht,519.56,verloren,22/09/2025,synthetic-normal
log-000000865,865,Prüfsummenstrasse 191, Datenheim ,38970,DE,50.1477213,11.1130777,SHP-500630,DemoLogistik,150.36,zugestellt,2025-01-31,synthetic-normal
log-000000866,866,  Koordinatenplatz   207,Südwinkel,67854,deu,47.6187017,14.4944845,SHP-500866,DemoLogistik,341.41,verloren,24/09/2025,synthetic-normal
log-000000867,867,Schemaweg 208,Westbogen,75773,D,50.6357673,13.9452123,SHP-500867,Musterfracht,79.66,zugestellt,2025-09-25,synthetic-normal
log-000000868,868,Qualitätsring 209,Nordhafen,83692,deu,47.3506548,13.4590414,SHP-500868,SynthExpress,112.89,zugestellt,26.09.2025,synthetic-normal
log-000000869,869,Spaltenweg 210,Westbogen,11611,DE,52.7435069,14.2564898,SHP-500869,SynthExpress,341.26,verloren,2025/09/27,synthetic-normal
log-000000870,870,Pipelineweg 211,,19530,deu,52.8279481,8.8094646,SHP-500870,Musterfracht,schwer,zugestellt,2025/09/28,synthetic-error
log-000000871,871,Prüfsummenstraße 212,Datenheim,27449,Deutschland,,10.9351666,SHP-500871,SynthExpress,-4,angekuendigt,29.09.2025,synthetic-error
log-000000872,872,Spaltenweg 213,Südwinkel,35368,D,49.4477575,7.6268713,SHP-500872,SynthExpress,156.62,unterwegs,2025-09-30,synthetic-normal
log-000000873,873,Vektorallee 214, Westbogen ,43287,D,52.0958005,7.9593852,SHP-500873,Musterfracht,489.01,verloren,01.10.2025,synthetic-normal
log-000000874,874,  Spaltenweg   215,Ostfeld,51206,Deutschland,51.4299412,8.5178384,SHP-500874,DemoLogistik,700.04,angekuendigt,02/10/2025,synthetic-normal
log-000000875,875,Prüfsummenstraße 216,Westbogen,59125,DE,49.9415972,9.4624217,SHP-500875,DemoLogistik,197.99,verloren,2025/10/03,synthetic-normal
log-000000876,876,Schemaweg 217,Ostfeld,67044,DE,51.5731556,8.7733666,SHP-500876,Musterfracht,23.27,verloren,2025/10/04,synthetic-normal
log-000000877,877,Datenstr. 218,Südwinkel,74963,Deutschland,52.1356231,6.2197825,SHP-500877,Beispielkurier,208.63,verloren,05.10.2025,synthetic-normal
log-000000878,878,Pipelineweg 219,Datenheim,82882,DE,54.5221171,5.9942828,SHP-500878,Beispielkurier,165.04,angekuendigt,06/10/2025,synthetic-normal
log-000000879,879,Datenstrasse 220,Südwinkel,10801,deu,53.6699328,9.4388419,SHP-500879,DemoLogistik,442.36,zugestellt,07.10.2025,synthetic-normal
log-000000880,880,Qualitätsring 1,Nordhafen,18720,DE,51.1113948,13.0803598,SHP-500880,SynthExpress,172.57,unterwegs,08/10/2025,synthetic-normal
log-000000881,881,Qualitätsring 2,Nordhafen,26639,D,52.2800973,7.0069773,SHP-500881,Musterfracht,617.95,angekuendigt,2025-10-09,synthetic-normal
log-000000882,882,  Koordinatenplatz   92,Westbogen,37169,Deutschland,50.0384043,13.6747635,SHP-500751,Beispielkurier,770.94,angekuendigt,2025/06/01,synthetic-normal
log-000000883,883,  Pipelineweg   4,Datenheim,42477,Deutschland,53.2642654,200.0,SHP-500883,SynthExpress,100000,zugestellt,11/10/2025,synthetic-error
log-000000884,884,Prüfsummenstr. 5,Südwinkel,50396,D,51.5635716,10.2468156,SHP-500884,DemoLogistik,461,verloren,2025-10-12,synthetic-normal
log-000000885,885,  Pipelineweg   6,Nordhafen,58315,D,53.161164,9.9131846,SHP-500885,Beispielkurier,761.17,angekuendigt,13/10/2025,synthetic-normal
log-000000886,886,Pipelineweg 7,Ostfeld,66234,deu,47.9375547,9.5093947,SHP-500886,Beispielkurier,780.66,unterwegs,2025-10-14,synthetic-normal
log-000000887,887,Koordinatenplatz 8,Vektorstetten,74153,D,53.9228522,8.266933,SHP-500887,DemoLogistik,249.23,verloren,2025/10/15,synthetic-normal
log-000000888,888,Spaltenweg 9,Ostfeld,82072,DE,50.155214,12.7633577,SHP-500888,DemoLogistik,257.54,angekuendigt,16.10.2025,synthetic-normal
log-000000889,889,  Prüfsummenstraße   10,Datenheim,89991,D,48.362977,13.8427784,SHP-500889,Beispielkurier,91.02,verloren,2025-10-17,synthetic-normal
log-000000890,890,Schemaweg 11,Westbogen,17910,deu,48.3755337,10.6139114,SHP-500890,DemoLogistik,235.45,zugestellt,18/10/2025,synthetic-normal
log-000000891,891,Vektorallee 12, Ostfeld ,25829,DE,49.714429,7.4488772,SHP-500891,Beispielkurier,264.21,angekuendigt,2025-10-19,synthetic-normal
log-000000892,892,Spaltenweg 13,Datenheim,33748,D,51.8178539,6.4143024,SHP-500892,DemoLogistik,555.27,zugestellt,2025-10-20,synthetic-normal
log-000000893,893,Prüfsummenstr. 14,Ostfeld,41667,Deutschland,51.5644535,11.7027141,SHP-500893,DemoLogistik,656.62,angekuendigt,21.10.2025,synthetic-normal
log-000000894,894,Pipelineweg 15,Datenheim,49586,D,49.8092174,12.9022039,SHP-500894,Musterfracht,142.74,verloren,22.10.2025,synthetic-normal
log-000000895,895,Pipelineweg 16,Ostfeld,57505,DE,49.7573679,14.0427707,SHP-500895,SynthExpress,791.27,unterwegs,2025/10/23,synthetic-normal
log-000000896,896,Pipelineweg 17,Ostfeld,65424,D,52.6674589,9.065923,SHP-500896,Musterfracht,242.12,angekuendigt,24.10.2025,synthetic-normal
log-000000897,897,  Vektorallee   18,Ostfeld,73343,Deutschland,52.5087936,10.9327268,SHP-500897,Beispielkurier,666.9,zugestellt,25.10.2025,synthetic-normal
log-000000898,898,  Vektorallee   146, Vektorstetten ,82615,D,48.4322677,12.4963502,SHP-500585,SynthExpress,484.61,verloren,2025/10/13,synthetic-normal
log-000000899,899,  Qualitätsring   20,Vektorstetten,89181,DE,48.7883542,9.1211207,SHP-500899,DemoLogistik,339.32,angekuendigt,27/10/2025,synthetic-normal
log-000000900,900,Datenstr. 21, Westbogen ,17100,D,50.3270344,14.9607882,SHP-500900,Musterfracht,732.65,zugestellt,2025-01-01,synthetic-normal
log-000000901,901,  Spaltenweg   22,Ostfeld,25019,DE,47.5902713,6.0653001,SHP-500901,DemoLogistik,690.56,unterwegs,02.01.2025,synthetic-normal
log-000000902,902,Spaltenweg 23,Datenheim,32938,Deutschland,54.7738661,7.5864779,SHP-500902,SynthExpress,95.63,zugestellt,03/01/2025,synthetic-normal
log-000000903,903,Koordinatenplatz 24,Ostfeld,40857,D,53.6666467,11.9606988,SHP-500903,SynthExpress,789.02,unterwegs,04.01.2025,synthetic-normal
log-000000904,904,  Qualitätsring   25,,48776,DE,49.6648504,10.9571464,SHP-500904,SynthExpress,schwer,zugestellt,2025/01/05,synthetic-error
log-000000905,905,Pipelineweg 26,Nordhafen,56695,deu,not-a-number,11.5649495,SHP-500905,SynthExpress,-4,unterwegs,2025-01-06,synthetic-error
log-000000906,906,Schemaweg 27,Vektorstetten,64614,deu,49.6597017,9.2896562,SHP-500906,Musterfracht,754.6,unterwegs,07/01/2025,synthetic-normal
log-000000907,907,Qualitätsring 28,Südwinkel,72533,Deutschland,49.2710911,9.8443046,SHP-500907,SynthExpress,180.85,verloren,08/01/2025,synthetic-normal
log-000000908,908,Spaltenweg 29,Datenheim,80452,D,48.4833521,11.032144,SHP-500908,Beispielkurier,513.5,zugestellt,09/01/2025,synthetic-normal
log-000000909,909,Schemaweg 30, Südwinkel ,88371,Deutschland,48.9587374,8.1997824,SHP-500909,SynthExpress,403.06,unterwegs,2025/01/10,synthetic-normal
log-000000910,910,Prüfsummenstraße 31,Nordhafen,16290,Deutschland,53.9069012,5.8726644,SHP-500910,Beispielkurier,297.89,verloren,11/01/2025,synthetic-normal
log-000000911,911,Koordinatenplatz 32,Datenheim,24209,deu,53.0155433,9.8388801,SHP-500911,Beispielkurier,149.77,verloren,2025/01/12,synthetic-normal
log-000000912,912,  Koordinatenplatz   33,Westbogen,32128,DE,54.6778191,13.872381,SHP-500912,SynthExpress,578.73,verloren,2025/01/13,synthetic-normal
log-000000913,913,Datenstrasse 34,Westbogen,40047,deu,54.5313535,11.0254921,SHP-500913,DemoLogistik,320.66,unterwegs,14/01/2025,synthetic-normal
log-000000914,914,  Koordinatenplatz   35,Ostfeld,ABCDE,DE,52.3054254,7.6437401,SHP-500914,DemoLogistik,100000,zugestellt,15/01/2025,synthetic-error
log-000000915,915,Qualitätsring 36,Westbogen,55885,DE,50.9278151,8.9713491,SHP-500915,Beispielkurier,72.22,verloren,16.01.2025,synthetic-normal
log-000000916,916,Qualitätsring 37,Westbogen,63804,deu,50.339115,8.8094289,SHP-500916,Musterfracht,665.09,verloren,2025/01/17,synthetic-normal
log-000000917,917,Datenstrasse 38,Südwinkel,71723,deu,50.1054075,8.9266287,SHP-500917,SynthExpress,535.93,verloren,2025-01-18,synthetic-normal
log-000000918,918,Qualitätsring 39, Westbogen ,79642,D,52.2707415,9.7165441,SHP-500918,Musterfracht,150.46,zugestellt,2025/01/19,synthetic-normal
log-000000919,919,Prüfsummenstrasse 40,Vektorstetten,87561,DE,50.8334125,6.5602923,SHP-500919,SynthExpress,208.89,verloren,2025-01-20,synthetic-normal
log-000000920,920,Spaltenweg 41,Vektorstetten,15480,D,50.5106737,6.3015039,SHP-500920,Beispielkurier,405.63,zugestellt,2025-01-21,synthetic-normal
log-000000921,921,  Koordinatenplatz   42,Datenheim,23399,Deutschland,48.1487083,7.445324,SHP-500921,Beispielkurier,360.27,verloren,2025-01-22,synthetic-normal
log-000000922,922,Schemaweg 43,Datenheim,31318,D,50.6051491,10.0758212,SHP-500922,SynthExpress,747.35,angekuendigt,2025/01/23,synthetic-normal
log-000000923,923,  Schemaweg   44,Westbogen,39237,DE,51.4248886,-220.0,SHP-500923,Musterfracht,schwer,verloren,2025-01-24,synthetic-error
log-000000924,924,Prüfsummenstrasse 45,Datenheim,47156,DE,7.1307277,48.2580152,SHP-500924,Beispielkurier,-4,verloren,25/01/2025,synthetic-error
log-000000925,925,Spaltenweg 46,Westbogen,55075,DE,48.4153034,14.7869587,SHP-500925,SynthExpress,195.36,verloren,2025-01-26,synthetic-normal
log-000000926,926,Prüfsummenstraße 47,Vektorstetten,62994,Deutschland,52.7841141,12.6327012,SHP-500926,SynthExpress,241.66,verloren,2025-01-27,synthetic-normal
log-000000927,927,Qualitätsring 48, Ostfeld ,70913,deu,53.0814647,9.8198998,SHP-500927,DemoLogistik,795.94,zugestellt,2025-01-28,synthetic-normal
log-000000928,928,Schemaweg 49,Nordhafen,78832,D,52.2948172,8.3278717,SHP-500928,Beispielkurier,542.6,zugestellt,2025-01-29,synthetic-normal
log-000000929,929,  Schemaweg   50,Vektorstetten,86751,Deutschland,10.1755466,51.4150802,SHP-500929,SynthExpress,-4,zugestellt,30/01/2025,synthetic-error
log-000000930,930,Spaltenweg 51,Südwinkel,14670,D,49.2432637,6.0968519,SHP-500930,SynthExpress,369.61,verloren,31/01/2025,synthetic-normal
log-000000931,931,Schemaweg 52,Ostfeld,22589,D,47.5246907,11.5487368,SHP-500931,DemoLogistik,423.72,zugestellt,2025/02/01,synthetic-normal
log-000000932,932,  Schemaweg   53,Ostfeld,30508,deu,50.1760592,14.5291356,SHP-500932,SynthExpress,601.14,angekuendigt,2025/02/02,synthetic-normal
log-000000933,933,Vektorallee 54,Vektorstetten,38427,D,51.4805347,9.0386265,SHP-500933,DemoLogistik,456.64,verloren,03/02/2025,synthetic-normal
log-000000934,934,  Koordinatenplatz   55,Ostfeld,46346,D,53.0518942,8.4338075,SHP-500934,Beispielkurier,84.6,unterwegs,04.02.2025,synthetic-normal
log-000000935,935,Vektorallee 56,,54265,D,54.7042802,9.574703,SHP-500935,SynthExpress,,unterwegs,05.02.2025,synthetic-error
log-000000936,936,Prüfsummenstraße 57, Südwinkel ,62184,deu,51.6267267,10.1416046,SHP-500936,SynthExpress,479.69,zugestellt,2025-02-06,synthetic-normal
log-000000937,937,Qualitätsring 58,Vektorstetten,70103,deu,48.6316036,14.4216962,SHP-500937,DemoLogistik,523.33,zugestellt,07.02.2025,synthetic-normal
log-000000938,938,  Spaltenweg   59,Datenheim,78022,D,54.8218213,13.1301327,SHP-500938,Beispielkurier,165.69,angekuendigt,08/02/2025,synthetic-normal
log-000000939,939,Pipelineweg 60,Vektorstetten,85941,D,53.8896766,14.9589179,SHP-500939,Beispielkurier,195.97,angekuendigt,2025/02/09,synthetic-normal
log-000000940,940,  Datenstraße   61,Vektorstetten,13860,DE,49.5265193,9.46525,SHP-500940,SynthExpress,429.92,zugestellt,2025/02/10,synthetic-normal
log-000000941,941,Prüfsummenstraße 62,Westbogen,21779,DE,52.787156,9.1714735,SHP-500941,Musterfracht,519.74,unterwegs,11.02.2025,synthetic-normal
log-000000942,942,  Pipelineweg   63,Ostfeld,29698,deu,53.0530524,8.9504747,SHP-500942,Beispielkurier,77.79,zugestellt,2025/02/12,synthetic-normal
log-000000943,943,Vektorallee 64,Nordhafen,37617,deu,53.9892965,10.9845628,SHP-500943,Musterfracht,475.58,zugestellt,13.02.2025,synthetic-normal
log-000000944,944,Schemaweg 65,Vektorstetten,45536,deu,48.4135987,8.4894625,SHP-500944,Beispielkurier,570.49,zugestellt,14.02.2025,synthetic-normal
log-000000945,945,Schemaweg 114,Ostfeld,69207,D,52.8927586,14.2796382,SHP-500553,DemoLogistik,623.62,zugestellt,2025-09-11,synthetic-normal
log-000000946,946,Spaltenweg 67,Vektorstetten,61374,deu,,10.4100767,SHP-500946,Musterfracht,,verloren,2025/02/16,synthetic-error
log-000000947,947,Pipelineweg 68,Südwinkel,69293,deu,48.4406728,11.3994994,SHP-500947,SynthExpress,11.48,unterwegs,17/02/2025,synthetic-normal
log-000000948,948,Datenstrasse 69,Westbogen,77212,DE,50.3285333,6.7093282,SHP-500948,Musterfracht,510.95,angekuendigt,18/02/2025,synthetic-normal
log-000000949,949,Pipelineweg 70,Datenheim,85131,deu,49.1596611,13.1348827,SHP-500949,DemoLogistik,593.03,unterwegs,19.02.2025,synthetic-normal
log-000000950,950,Schemaweg 71,Südwinkel,13050,DE,54.1866714,7.0194502,SHP-500950,Musterfracht,32.28,angekuendigt,20.02.2025,synthetic-normal
log-000000951,951,Spaltenweg 72,Nordhafen,20969,Deutschland,53.3041226,6.4721018,SHP-500951,Beispielkurier,465.06,angekuendigt,2025/02/21,synthetic-normal
log-000000952,952,  Qualitätsring   73,Nordhafen,28888,D,53.8446572,6.8260199,SHP-500952,Beispielkurier,433.94,unterwegs,2025/02/22,synthetic-normal
log-000000953,953,  Schemaweg   74,Westbogen,36807,D,51.2079218,14.5532084,SHP-500953,Musterfracht,325.79,zugestellt,23.02.2025,synthetic-normal
log-000000954,954,Spaltenweg 75, Südwinkel ,44726,D,47.3495314,14.0189782,SHP-500954,Beispielkurier,402.5,verloren,24.02.2025,synthetic-normal
log-000000955,955,  Pipelineweg   76,Vektorstetten,52645,deu,48.7713258,6.8001477,SHP-500955,DemoLogistik,538.41,unterwegs,25/02/2025,synthetic-normal
log-000000956,956,Pipelineweg 77,Südwinkel,60564,deu,49.7606173,7.5655174,SHP-500956,Beispielkurier,424.37,unterwegs,26.02.2025,synthetic-normal
log-000000957,957,  Spaltenweg   78,Westbogen,68483,deu,54.3896109,10.1422314,SHP-500957,Musterfracht,765.37,zugestellt,27.02.2025,synthetic-normal
log-000000958,958,  Koordinatenplatz   79,Datenheim,76402,D,53.0964839,5.8521873,SHP-500958,Beispielkurier,663.4,angekuendigt,2025/02/28,synthetic-normal
log-000000959,959,Schemaweg 80,Südwinkel,84321,deu,52.3316152,8.1545498,SHP-500959,Musterfracht,779.99,angekuendigt,01/03/2025,synthetic-normal
log-000000960,960,Qualitätsring 81,Ostfeld,12240,Deutschland,48.1119428,8.0368679,SHP-500960,Musterfracht,446.5,verloren,2025/03/02,synthetic-normal
log-000000961,961,  Prüfsummenstraße   82,Datenheim,20159,D,47.7508078,6.316254,SHP-500961,Musterfracht,625,zugestellt,03/03/2025,synthetic-normal
log-000000962,962,Pipelineweg 83,Vektorstetten,28078,D,53.5647613,13.8403457,SHP-500962,Musterfracht,377.53,unterwegs,2025-03-04,synthetic-normal
log-000000963,963,Schemaweg 84, Südwinkel ,35997,DE,53.9175125,12.2331121,SHP-500963,Musterfracht,437.31,zugestellt,2025/03/05,synthetic-normal
log-000000964,964,  Qualitätsring   85,Südwinkel,43916,Deutschland,49.2407191,12.6783826,SHP-500964,SynthExpress,257.08,unterwegs,2025-03-06,synthetic-normal
log-000000965,965,Datenstraße 86,Datenheim,51835,Deutschland,47.4231296,9.8223036,SHP-500965,SynthExpress,644.87,zugestellt,2025/03/07,synthetic-normal
log-000000966,966,Pipelineweg 87,Nordhafen,59754,deu,53.3692914,13.5859539,SHP-500966,SynthExpress,53.78,verloren,08.03.2025,synthetic-normal
log-000000967,967,  Schemaweg   88,Vektorstetten,67673,deu,52.2433721,6.4718372,SHP-500967,Musterfracht,344.81,verloren,2025/03/09,synthetic-normal
log-000000968,968,Prüfsummenstraße 89,Westbogen,75592,D,48.4437614,13.6712866,SHP-500968,Musterfracht,235.12,verloren,10.03.2025,synthetic-normal
log-000000969,969,Vektorallee 90,Südwinkel,83511,Deutschland,48.6800591,6.0412653,SHP-500969,SynthExpress,283.78,unterwegs,11/03/2025,synthetic-normal
log-000000970,970,Qualitätsring 91,Südwinkel,11430,D,54.8316276,7.9434054,SHP-500970,DemoLogistik,252.34,zugestellt,2025-03-12,synthetic-normal
log-000000971,971,Prüfsummenstraße 92,Vektorstetten,19349,deu,50.1911659,9.910674,SHP-500971,Beispielkurier,351.77,unterwegs,13.03.2025,synthetic-normal
log-000000972,972,Vektorallee 93, Südwinkel ,27268,DE,54.4492878,12.6139064,SHP-500972,Musterfracht,99.81,zugestellt,2025/03/14,synthetic-normal
log-000000973,973,  Koordinatenplatz   94,Nordhafen,35187,D,47.4227055,9.296268,SHP-500973,Beispielkurier,639.85,verloren,2025-03-15,synthetic-normal
log-000000974,974,Prüfsummenstr. 95,Vektorstetten,43106,DE,52.2432881,13.2535587,SHP-500974,Beispielkurier,669.24,angekuendigt,16/03/2025,synthetic-normal
log-000000975,975,Qualitätsring 96,Südwinkel,51025,deu,48.3656748,10.1222769,SHP-500975,SynthExpress,36.39,angekuendigt,17.03.2025,synthetic-normal
log-000000976,976,Prüfsummenstrasse 97,Südwinkel,58944,deu,52.9389467,13.254941,SHP-500976,DemoLogistik,297.43,zugestellt,2025-03-18,synthetic-normal
log-000000977,977,Koordinatenplatz 98,Nordhafen,,DE,49.8200236,13.9771481,SHP-500977,SynthExpress,,unterwegs,2025/03/19,synthetic-error
log-000000978,978,Pipelineweg 99,Südwinkel,74782,DE,50.4911099,6.4101967,SHP-500978,Beispielkurier,135.88,verloren,2025/03/20,synthetic-normal
log-000000979,979,Datenstr. 100,Westbogen,82701,deu,49.7538611,10.767872,SHP-500979,SynthExpress,107.61,verloren,2025/03/21,synthetic-normal
log-000000980,980,Qualitätsring 101,Südwinkel,10620,deu,52.3099955,12.6373042,SHP-500980,Beispielkurier,157.11,zugestellt,2025-03-22,synthetic-normal
log-000000981,981,Schemaweg 102, Ostfeld ,18539,Deutschland,53.0751915,7.0117053,SHP-500981,Beispielkurier,584.05,zugestellt,23.03.2025,synthetic-normal
log-000000982,982,Prüfsummenstraße 103,Südwinkel,26458,DE,48.3864539,6.1138492,SHP-500982,DemoLogistik,27.48,unterwegs,2025/03/24,synthetic-normal
log-000000983,983,Koordinatenplatz 104,Datenheim,34377,D,50.7359913,7.776493,SHP-500983,Musterfracht,387.13,verloren,2025-03-25,synthetic-normal
log-000000984,984,Koordinatenplatz 105,Südwinkel,42296,Deutschland,49.8914708,13.8221342,SHP-500984,Beispielkurier,411.64,angekuendigt,26/03/2025,synthetic-normal
log-000000985,985,Prüfsummenstraße 106,Südwinkel,50215,DE,49.0261504,10.0083876,SHP-500985,SynthExpress,625.59,angekuendigt,27/03/2025,synthetic-normal
log-000000986,986,Pipelineweg 107,Datenheim,58134,deu,48.376984,12.0612842,SHP-500986,SynthExpress,362.11,unterwegs,28/03/2025,synthetic-normal
log-000000987,987,Datenstr. 108,Vektorstetten,66053,deu,50.1459881,6.7212703,SHP-500987,DemoLogistik,450.35,unterwegs,29.03.2025,synthetic-normal
log-000000988,988,Qualitätsring 109,Ostfeld,73972,Deutschland,50.2622702,10.6000868,SHP-500988,Beispielkurier,339.27,verloren,2025/03/30,synthetic-normal
log-000000989,989,Pipelineweg 110,Vektorstetten,81891,Deutschland,48.8865365,12.5478365,SHP-500989,SynthExpress,240.06,angekuendigt,2025/03/31,synthetic-normal
log-000000990,990,  Qualitätsring   111, Vektorstetten ,89810,D,50.2715974,7.5790159,SHP-500990,Musterfracht,128.29,angekuendigt,01.04.2025,synthetic-normal
log-000000991,991,Pipelineweg 112,Südwinkel,17729,Deutschland,53.0804429,5.8990751,SHP-500991,SynthExpress,714.12,zugestellt,2025-04-02,synthetic-normal
log-000000992,992,Spaltenweg 113,Datenheim,25648,D,48.4679422,13.8980873,SHP-500992,Musterfracht,185.82,zugestellt,2025-04-03,synthetic-normal
log-000000993,993,  Spaltenweg   114,Vektorstetten,33567,D,53.0642925,7.8666274,SHP-500993,SynthExpress,90.36,angekuendigt,04/04/2025,synthetic-normal
log-000000994,994,  Prüfsummenstraße   115,Nordhafen,41486,Deutschland,53.70167,12.5384722,SHP-500994,Musterfracht,395.68,zugestellt,2025/04/05,synthetic-normal
log-000000995,995,Datenstraße 116,Ostfeld,49405,deu,51.7519593,7.8367708,SHP-500995,Beispielkurier,285.39,zugestellt,2025-04-06,synthetic-normal
log-000000996,996,  Prüfsummenstraße   117,Nordhafen,57324,DE,51.674754,6.8807549,SHP-500996,DemoLogistik,390.34,zugestellt,2025/04/07,synthetic-normal
log-000000997,997,  Spaltenweg   118,Datenheim,65243,DE,54.4454972,13.2810782,SHP-500997,Beispielkurier,31.99,angekuendigt,08.04.2025,synthetic-normal
log-000000998,998,  Schemaweg   119,Vektorstetten,73162,D,8.1323309,53.7556686,SHP-500998,Musterfracht,-4,zugestellt,09.04.2025,synthetic-error
log-000000999,999,Vektorallee 120, Datenheim ,81081,Deutschland,12.7305362,52.9293563,SHP-500999,DemoLogistik,schwer,verloren,2025-04-10,synthetic-error
